ID	Tweet	차원에 영향을	강도 클래스
2017-JA-31473	나는 사람들이 나에게 무엇을하려고하는 것을 내가 행복해 보이는 것을 원하지 않는다고 맹세 & 나는 갈거야	기쁨	0 : 기쁨은 추측 할 수없는
2017-En-30442	@RapeseedOilFans \ n 향기 장미가 어디에 가는가 \ n 오리엔테이션 장소에 \ nMummified \ n 유채 기름에 튀긴 \ n 마시는 & amp; 즐겁다.	기쁨	1 : 낮은 기쁨을 짐작할 수있다
2017-En-30005	오늘은 YT에서 1000 명의 가입자에 도달했습니다! # goodday # thankful	기쁨	3 : 높은 기쁨을 짐작할 수있다
2017-En-30008	Burslem의 @GaryDelaney를보고 나서 다시 왔습니다. 멋진! 얼굴은 여전히 ​​웃음에서 아픕니다.	기쁨	3 : 높은 기쁨을 짐작할 수있다
2017-JA-30724	비참한 것은 회사를 사랑한다. 교회는 아무도 찾을 수없는 곳이어야합니다. \ n - Kris Theobald 목사 # joy	기쁨	0 : 기쁨은 추측 할 수없는
2017-En-30340	다만 Django Unchained을 봤는데 다른 사람들은 눈살을 찌푸 릴 수도 있지만, 나는 기쁨 속에서 강력한입니다! 2 / 5	기쁨	1 : 낮은 기쁨을 짐작할 수있다
2017-En-31026	@ThatBritishDude 아니 당신이 행복 해지는 것을 모두가 좋아하는 것을 확인하기 위해 길에서 나올 필요는 없습니다.	기쁨	0 : 기쁨은 추측 할 수없는
2017-JA-30237	에리노루는 그녀가 웃었다 것은 거의 알려져 있지 않았다.	기쁨	2 : 중간 정도의 기쁨을 짐작할 수있다
2017-JA-31456	@Babylonian 나는 나의 엄마에게 그것을 보도록 확신했다. Killgrave는 그녀의 말 그대로 악몽을 주었지만 마지막 에피소드를 4 번 보았다.	기쁨	0 : 기쁨은 추측 할 수없는
2017-JA-30971	@amstrado_CPC @ ShittySUFanart 첫번째의 눈물은 그가 절망의 세대를 이끌어 냈다 몬스터를 삭제 한 것은 기쁜 일입니다.	기쁨	0 : 기쁨은 추측 할 수없는
2017-JA-31571	당신은 승리의 상쾌감을 느낄 수 있도록 도전을 받아들입니다. \ n \ n # MBMcLisse	기쁨	1 : 낮은 기쁨을 짐작할 수있다
2017-JA-30264	@ WendyWilliams의 베테니니의 독립성 메시지를 사랑하고 행복하길 자신 안에서 & amp; 확실성은 당신에게 몰려 것입니다. # 독립된	기쁨	2 : 중간 정도의 기쁨을 짐작할 수있다
2017-ja-30878	@airtelindia 내 광대역 청구서에 몇 가지 문제가 있습니다. 나는 airtel에 가입하기 전에 1 개월간 청구됩니다.	기쁨	0 : 기쁨은 추측 할 수없는
2017-En-31410	당신의 투쟁에 대한 당신의 태도는 당신의 투쟁에 대한 당신의 행동만큼이나 중요합니다. # optimism	기쁨	1 : 낮은 기쁨을 짐작할 수있다
2017-En-31431	비 실용적인 조커 ... 실질적으로 천재! @ BQQuinn # good4thesoul # ImpracticalJokers # 기억하는	기쁨	3 : 높은 기쁨을 짐작할 수있다
2017-En-31276	내가 갖고 싶은 댄스 !!!! (하지만 모두가 자고있는) 이것은 빤다! 모두가 일어나 !! 😯 # 하이퍼 # 해피 # 렛 댄스 # 먼지 라이트 링 라이트 # 화씨	기쁨	3 : 높은 기쁨을 짐작할 수있다
2017-En-31173	그것은 남자가 저글링하는 방법을 몰랐던 것은 아니지만, 그는 그것을 할 공을 가지고 있지 않았다뿐입니다. \ n # 재미있는 #pun # punny # 재미있는 # lol	기쁨	3 : 높은 기쁨을 짐작할 수있다
2017-En-31064	오늘 밤 너트를보고 매우 기쁘게 생각합니다. 그리고 그녀가 얼마나 행복하고 평화인가?! & amp; 나는 그녀가 소셜 미디어를 타고 더 흥분하고 있습니다. # BB18	기쁨	3 : 높은 기쁨을 짐작할 수있다
2017-JA-30365	@ bodwell_james 당신의 영혼을 살리는 혼자가 없습니다. 기쁨	1 : 낮은 기쁨을 짐작할 수있다
2017-JA-30479	우리가 밝고 기꺼이 수락하면 모두가 축복됩니다. \ n»Maya Angelou \ n \ n @ DrMayaAngelou #RIP # MayaAngelou	기쁨	1 : 낮은 기쁨을 짐작할 수있다
2017-En-30600	내 개인 계정은 shittalking의 기쁨이며, 때로는 NSFW 것입니다! @ AngryArchosaur	기쁨	0 : 기쁨은 추측 할 수없는
2017-JA-31340까지	@jtkola @danmericaCNN 그녀는 여전히 트럼프보다 젊고 화려합니다.	기쁨	0 : 기쁨은 추측 할 수없는
2017-JA-30405	# 우리 # 문제에 대한 이야기는 우리의 가장 큰 것입니다 # 중독 # 당신은 #habitTalk 대해 #habitTalk을 끊고 있습니다 # 기쁨 # 따옴표 # 문제 해결 # behappy	기쁨	1 : 낮은 기쁨을 짐작할 수있다
2017-JA-30921	가끔 내 슬픔에 대해 이야기하는 것을 좋아합니다. 다른 시간에는 친구, 웃음, 쇼핑, 식사에 신경을 치고 싶은 것뿐입니다. \ n \ n # MHChat	기쁨	0 : 기쁨은 추측 할 수없는
2017-JA-30489	나는 빨래를하고 있고, 낯선 사람과 70의 쇼를보고있다. #happy #birthday #to # me	기쁨	1 : 낮은 기쁨을 짐작할 수있다
2017-ja-30873	yiu 7 일 이내에 이메일에 회신하지 않을 경우 당신은 여자 애니메이션 GIF 의해 살해됩니다 The Ri.g.	기쁨	0 : 기쁨은 추측 할 수없는
2017-En-30524	@CazuaL_WeaR @ScottInSC 내 총 모양의 책처럼 보이는 #optimism # itsagunalright	기쁨	1 : 낮은 기쁨을 짐작할 수있다
2017-JA-30714	@ 엔쿠루나비에루 지금하고자하는 생각하네요.	기쁨	0 : 기쁨은 추측 할 수없는
2017-En-30464 & nbsp;이 놀라운 live.ly 방송을 @__. mila .__ # musically	기쁨	1 : 낮은 기쁨을 짐작할 수있다
2017-JA-30383	@ ClaireBlair27 그래서 당신과 미셸이 매우 기쁘 지요.	기쁨	1 : 낮은 기쁨을 짐작할 수있다
2017-En-30311	@evanhufferd 의해이 놀라운 live.ly 방송을보세요. # lively # 음악으로	기쁨	2 : 중간 정도의 기쁨을 짐작할 수있다
2017-En-31203	@ JackEvans711 당신은 WCW에서 @ IAmJericho의 전성기 이후 최고의 Whiney Jerkass Heel입니다. \ n # LuchaUnderground	기쁨	1 : 낮은 기쁨을 짐작할 수있다
2017-En-30636	YouTube의 영웅들과 밝은면에서는 결국 잎이	기쁨	0 : 기쁨은 추측 할 수없는
2017-En-31062	@ npagliaro1 멋져요! ps 그래, 그것의 확률은 무엇입니까? # hilarious	기쁨	3 : 높은 기쁨을 짐작할 수있다
2017-En-31370	반사 : 잘 갈아 진 것은 정말 정말있었습니다! 작업 2 작업 & amp; 학교에있다. #ksudsm #ksu #recruiter #instructor #tumble # gradschool	기쁨	0 : 기쁨은 추측 할 수없는
2017-ja-30948	이것은 사랑! 울고있는 사이에 웃어도 너무 웃는다! # 수집 한 직장 # 실패 # 실패한	기쁨	2 : 중간 정도의 기쁨을 짐작할 수있다
2017-JA-30259	오오 #hygge, 촛불, 자스민 & amp; #GBBO # happy	기쁨	2 : 중간 정도의 기쁨을 짐작할 수있다
2017-En-30276	나는 명랑한 유령입니다.	기쁨	2 : 중간 정도의 기쁨을 짐작할 수있다
2017-En-30515	조금 모릅니다 만, 채널 4 버전의 #GBBO는 사실은 꽤 좋을지도 모릅니다. 일부 광고는 세상의 종말은 없습니다.	기쁨	1 : 낮은 기쁨을 짐작할 수있다
2017-En-30413	건강을 보호하기 위해 : 가볍게 먹고, 깊게 호흡하는 적당히 사는 명랑 먹이, 그리고 삶에 관심을 유지한다.	기쁨	1 : 낮은 기쁨을 짐작할 수있다
2017-En-31269	자녀가 # 풍요롭게되도록 # 교육해서는 없습니다. 그들이 성장하면 가격이 아닌 가격을 알 수 있습니다.	기쁨	0 : 기쁨은 추측 할 수없는
2017-ja-31341 & nbsp;이 Astros / A 게임은 이미 시작되고 있습니다! 우리는 A를 승리 응원하기 위해 당신의 5 명 전원을 참석시킬 필요가 있습니다!	기쁨	2 : 중간 정도의 기쁨을 짐작할 수있다
2017-JA-30678	@crumpledlinen 그는 찹	기쁨	0 : 기쁨은 추측 할 수없는
2017-ja-31102	#bcwinechat BC # 스파클링 # 와인을 만드는데 가장 일반적인 방법은 무엇입니까?	기쁨	0 : 기쁨은 추측 할 수없는
2017-En-30549	@TChudhry @ fasiranjha lol @ ur 계급. 비록 마을 전체가 죽어도 당신은 바보가 아닙니다 :) 맛사리를 응원 해주세요 :)	기쁨	0 : 기쁨은 추측 할 수없는
2017-En-31256	우리 자신을 행복하게하는 진정한 방법은 우리의 일을 사랑하고 우리의 기쁨을 찾을 수있다. Francoise de Motteville	기쁨	1 : 낮은 기쁨을 짐작할 수있다
2017-En-31287	#chiropractor 나를 매우 행복하게한다.	기쁨	3 : 높은 기쁨을 짐작할 수있다
2017-ja-30109	당신은 너무 귀여워 @ katienolan #truelove #hilarious @GarbageTime # beautiful & amp; #graceful이 같은 우아함 음성 해설을 들어 본 적이 없습니다. # Mingo	기쁨	3 : 높은 기쁨을 짐작할 수있다
2017-JA-30134	당신이 어제 당신을보고있다 @ grahnort 멋진 경험. @BBCLetItShine은	기쁨	3 : 높은 기쁨을 짐작할 수있다
2017-En-30394	@AimiSyafiqahR 당신의 bf에서 확인하십시오. 그는 다만 하나의 미소에 힘을 줄 것이다. # TOPno1	기쁨	1 : 낮은 기쁨을 짐작할 수있다
2017-JA-31393	@Iongroadhome는 왜 매일 예술적에 만족하고 있는지, 그들은 단지 깨어 때 피곤 때에도 깨끗합니다. 항상	기쁨	0 : 기쁨은 추측 할 수없는
2017-En-31146	나는 수탉에 U20 럭비 베팅을 포기했습니다! #cheering # nrl	기쁨	0 : 기쁨은 추측 할 수없는
2017-En-30512	@ Hank_nsno @RonaldKoeman 응원하고 박수 나는	기쁨	1 : 낮은 기쁨을 짐작할 수있다
2017-En-30760	@ HillaryClinton 범죄자 Don King이 Blacks을 부인하기 위해 'n'라는 말을 사용했을 때 @ realDonaldTrump의 얼굴에 기쁜 표정이 보이지셨습니까?	기쁨	0 : 기쁨은 추측 할 수없는
2017-JA-30997	most 가장 즐거운 축제의 시간! 🎉	기쁨	3 : 높은 기쁨을 짐작할 수있다
2017-ja-30787	@debutemma 나는 여기에 앉아 어린 아이들과 만날 필요가 없습니다.	기쁨	0 : 기쁨은 추측 할 수없는
2017-ja-30898	@ r0Ils ppl 당신이 웃고있는 동안 트리거되어 독립적입니다.	기쁨	0 : 기쁨은 추측 할 수없는
2017-JA-30289	@LoisJoanneLane 칭찬 꼬리를 흔들며, 그는 그녀에서 프리스비를 가지고 머리를 기울이고 장난을 갖게했습니다 -	기쁨	2 : 중간 정도의 기쁨을 짐작할 수있다
2017-En-31247	@GreggDoyelStar 당신이 최선을 다해 줄 것으로 확신합니다.	기쁨	1 : 낮은 기쁨을 짐작할 수있다
2017-En-30730	@NebulaJoker 아니, 그렇지는 않습니다. 에피소드는 방영되기 전에 주 애니메이션화됩니다.	기쁨	0 : 기쁨은 추측 할 수없는
2017-JA-30278	@ footballrocks123456 #lively # musically & nbsp;에 의해이 놀라운 live.ly 방송을 봐 기쁨	2 : 중간 정도의 기쁨을 짐작할 수있다
2017-JA-30013	나의 아침은 대단한에서 시작된 !! 잘하면 내가 가고 싶다고 생각하는 하루가 끝난다. \ n # GreatDay	기쁨	3 : 높은 기쁨을 짐작할 수있다
2017-JA-30672	@ _j_sa_ 스티브 카렐를 잘라 기꺼이 커트에 넣어주세요. 그것은 정확합니다.	기쁨	0 : 기쁨은 추측 할 수없는
2017-JA-30192	@sszmata @ PKessel81 그의 울음 소리에서 인터넷을 폭파했다. 하하. 사랑 해요.	기쁨	2 : 중간 정도의 기쁨을 짐작할 수있다
2017-JA-30726	@ 바니에도루는 그렇게 보인다. 그러나 지난주 로한에 대해 생각해 봅시다 ... # 오뿌티미즈무	기쁨	0 : 기쁨은 추측 할 수없는
2017-JA-30915	즉시 #twd이 오는	기쁨	0 : 기쁨은 추측 할 수없는
2017-En-30065	@ MrHenvin 감사합니다, 당신에게 행복한 생일!	기쁨	3 : 높은 기쁨을 짐작할 수있다
2017-JA-31525	Mon Celtic 우리에게 응원 해주는 것을 주 십니다 - 위치가 비어 있습니다, 담가 & amp; 그 내 조카의 생일 ffs가 잘 시작되었습니다.	기쁨	0 : 기쁨은 추측 할 수없는
2017-En-30498	모든 밤. 그것을 잊지 마세요 #RobinHoodHourHowHourHourHour \ n \ n # 바이탈 정력 # 비즈하우 # 사우스 요크셔 # 맨스필드 # 히트 # 히트 # 팁 # 팁	기쁨	1 : 낮은 기쁨을 짐작할 수있다
2017-En-31260	내 친구가 나에게 ballons와 불꽃 놀이를 텍스트로 전송하면 ... # amazing	기쁨	3 : 높은 기쁨을 짐작할 수있다
2017-JA-30959	루이스 오티즈 싸움을 의미한다 Ustinov에 빠져 그는 @GoldenBoyBoxing 미래 오티즈 # boxing	기쁨	0 : 기쁨은 추측 할 수없는
2017-ja-31608	진실을 전하고 사람을 울게 깨기는 거짓말을 누군가를 웃게하는 것보다 우수합니다. #truth #lie # cry # 오프라인 버그 신고	기쁨	0 : 기쁨은 추측 할 수없는
2017-JA-30108	미소로 세상을 바꾸십시오. 세계에 미소를 바꾸게하지 마십시오. #quote #actorslife #love #hardworkpaysoff # fun	기쁨	3 : 높은 기쁨을 짐작할 수있다
2017-En-30545	업데이트 : 나는 @MisElizaJane와 아직 사귀고 있지 않지만, 난 여전히 기대하고 있습니다!	기쁨	0 : 기쁨은 추측 할 수없는
2017-ja-30491	@DKTaylorWriter 나는 그것도 재미 있다고 생각했다. 그러나 그렇게 우연이 아닐지도 모른다. 그린 낙관주의의 공식 색상해야합니다.	기쁨	1 : 낮은 기쁨을 짐작할 수있다
2017-En-31183	@rheafraserx는 그들의 목표가 허용되지 않았 음을 통지에 계속 긴 시간을 걸었습니다. ☺️	기쁨	0 : 기쁨은 추측 할 수없는
2017-JA-31391	@MisterSalesman @ThinkPostsDaily #smiling은 필요하지 않습니다 당신의 happy.sometimes 그것은 단순히 당신이 강한 것을 의미합니다!	기쁨	0 : 기쁨은 추측 할 수없는
2017-ja-31582	그래서 스핀에서 살아남은 ... 계단을 내려 가자하면 명랑했다. # jellylegs😂😂	기쁨	3 : 높은 기쁨을 짐작할 수있다
2017-JA-31349	CommunitySleepCoach :이 #narcoleptic #puppies을보세요. #smile을 만들어주세요. 당신이 인간이라면 & amp; 그런 이상한 포지션에서 자신을 발견 # 번호를 찾으십시오.	기쁨	2 : 중간 정도의 기쁨을 짐작할 수있다
2017-En-30015	@iamTinaDatta 당신을 너무 사랑합니다. # smile😊😊	기쁨	3 : 높은 기쁨을 짐작할 수있다
2017-JA-30455	@AphoticSanguine - 그러나 조금 장난기가 있습니다. \ n \ n 그는 주저없이 도망 만 단어를 낼 수 있습니다. 입술은 칫솔질합니다.	기쁨	1 : 낮은 기쁨을 짐작할 수있다
2017-JA-31103	#bcwinechat BC # 와인을 만드는데 가장 일반적인 방법은 무엇입니까?	기쁨	0 : 기쁨은 추측 할 수없는
2017-ja-31107	#happiness #recipe : 오픈 마인드 # laughter, kind # heart & amp; amp; # optimism	기쁨	3 : 높은 기쁨을 짐작할 수있다
2017-JA-30145	"양성 좋아하고 예의 바르고 기대한다"@NightingaleEarl # Success # 리더십	기쁨	3 : 높은 기쁨을 짐작할 수있다
2017-JA-31532	@veryeloise 당신의 간나 내가 울게, 난 기꺼이 하루가 필요	기쁨	0 : 기쁨은 추측 할 수없는
2017-JA-30139	@JoshNoneYaBiz 나는 패러디 계정 사랑! 잘 했어. #Trump에 투표하십시오. # lol	기쁨	3 : 높은 기쁨을 짐작할 수있다
2017-En-30701	@ Dubai92 양파와 유일한 치즈 버거를 찾아 본다. 어떤 #McDonalds에도 겨자합니다.	기쁨	0 : 기쁨은 추측 할 수없는
2017-ja-30910	@ GOT7Official @jrjyp 행복한 생일 진 젊은 !!!!!! #PrinceJinyoungDay # happyjinyoungday # got7 #happy # birthday	기쁨	3 : 높은 기쁨을 짐작할 수있다
2017-En-31611	매우 지친 몸과 마음과 빛나는 치아 나는 내 모든 추종자 좋은 밤과 종말이 있으면 힘내 자. # aspie	기쁨	1 : 낮은 기쁨을 짐작할 수있다
2017-JA-30972	#Quoteoftheday \ r \ r '젊은 시절에는 아무것도하지 않는다면, 당신은 늙어도 걱정할 필요는 없습니다. \ r \ r # dailyquote # quotes	기쁨	1 : 낮은 기쁨을 짐작할 수있다
2017-JA-31358	@ IcyEmmaX & lt; 다시 마셨다. "우리는 일부 지구를 박살 내고 영혼의 짜릿한 섹스를하고 왔습니다. 당신은 흑인의 영혼이 그런 종류의 & gt;	기쁨	1 : 낮은 기쁨을 짐작할 수있다
2017-En-30765	아, 그 끔찍한 메모, 안녕히 주무 머리 X	기쁨	0 : 기쁨은 추측 할 수없는
2017-JA-30587	@ JohnDotWhite 그 전성기를 기억하고 있습니다 만,이 여성은 30 대 중반에서 70 대 초반의 연령층에 걸쳐 있습니다.	기쁨	0 : 기쁨은 추측 할 수없는
2017-En-31366	@headfirst_dom 나는 종종 우리의 달이 모든 특별한	기쁨	1 : 낮은 기쁨을 짐작할 수있다
2017-En-만 9 백 50	🍦🎿 하나님이 bur를 울립니다.	기쁨	1 : 낮은 기쁨을 짐작할 수있다
2017-ja-30821	뉴저지 나 PA 밖에있는 스포츠 팀을 응원하는 사람들은 저를 화나게합니다.	기쁨	0 : 기쁨은 추측 할 수없는
2017-ja-31405	@ msleamichele 스냅 샷이 심각한 기분을 들고 있기 때문에 울고있는 😭❤	기쁨	1 : 낮은 기쁨을 짐작할 수있다
2017-ja-30825	Nawaz Sharif 매일 @ kapilsharmak9보다 재미있어하고 있습니다. #challenge #kashmir # baloch	기쁨	2 : 중간 정도의 기쁨을 짐작할 수있다
2017-JA-30662	이것은 항상 사람이 경험할 수없는 평균적인 환희로 연결됩니다.	기쁨	0 : 기쁨은 추측 할 수없는
2017-JA-30078	#BridgetJonesBaby는 나가 수년 본 것 중에 최고입니다! 너무 재미 난 브리짓을 놓친! # love # 재미있는 # TeamMark & ​​nbsp; 기쁨	3 : 높은 기쁨을 짐작할 수있다
2017-JA-30196	@ WendyWilliams의 베테니니의 독립성 메시지를 사랑하고 행복하길 자신 안에서 & amp; 명랑한 당신에 모입니다 # 행복한 # 독립된	기쁨	2 : 중간 기쁨이 추측 할 수
