ID	Tweet	차원에 영향을	강도 클래스
2017-En-20040	대학의 첫날은 긴장하고있는	공포	3 : 대량의 공포가 추측 할 수있다
2017-JA-20868	@ _stardust_3 당신의 우려가 당신이 누구를 위해 누구인지를 이해하는 사람이어야 난 당신이 왜 다른 것에 대해 중얼 안된다는지 모릅니다 . 공포	0 : 두려움은 추측 할 수없는
2017-JA-20926	당신이 나를 숨을 멈출 수 있습니다.	공포	0 : 두려움은 추측 할 수없는
2017-ja-21998	Pakis이 TSD를 두려워했다 어디 선가 그것은 2 종료를 물었다. 콘기스는 의무적 & amp; 그들을 폭로하고 그들을 사냥했습니다. 부활하는 시간. # BadlaofUri	공포	0 : 두려움은 추측 할 수없는
2017-ja-21920	내 인생은 왜 누군가가 @LifeOfDesiigner을보고 돈을 지불 이유는 이해할 수 없습니다. 공포	0 : 두려움은 추측 할 수없는
2017-JA-21252	@ryainair FR1005 직원. 정보를 찾아 온라인에서 보는 바와 같이 말씀하셨습니다. 당신은 당신이 돈을 손에 넣습니다. #Ryanair @ STN_Airport # 보상	공포	0 : 두려움은 추측 할 수없는
2017-JA-20167	실제로 매력적인 남자가 저와 직접 얘기하면 내가 너무 긴장합니다. 9/10처럼, 나는 그를 습관에서 그냥 쳤습니다.	공포	2 : 중간 정도의 공포가 추측 할 수있다
2017-JA-22114	@ O2가 £ 5k의 부정 행위를 한 후에도 그들은 여전히 ​​날 먼지처럼 취급합니다. 반환 된 전화 나 사과하지 않습니다 # 충격 # 고객 서비스 @mse @ resolvercouk	공포	0 : 두려움은 추측 할 수없는
2017-En-21175	@soozclifford 확실히 ... 시드니는 너무 단단하고 너무 빨리, 그리고 그들의 "팀"의 압력은 고양이가 취급하기에는 너무 많다. 모토로 / 코완	공포	0 : 두려움은 추측 할 수없는
2017-JA-21723	만약 내가 그린 감자를 원했던되면 아직 태그가 붙어있는 병에 미지근한 물을 불어 왔습니다 - 오늘 이겼습니다 - 슬프게도 나는	공포	0 : 공포 은 추측 할 수없는
2017-JA-21349	@ 시미안 웃음. DK는 실제로 테이블 위에서 떨어졌습니다 만, 의외로 Arms Warrior은 현재 DPS 최고입니다 # 쇼킹	공포	0 : 두려움은 추측 할 수없는
2017-JA-21543	오늘 나는 3.4 마일 걷고있었습니다. 내일 일하러옵니다. 여기 잘만 생각합니다.	공포	0 : 두려움은 추측 할 수없는
2017-En-21140	당신이 뭔가를하고 있다면, 당신이 최선이 아니라고 걱정하지 마십시오. 당신은 올바른 방향으로 가고 있습니다.	공포	0 : 두려움은 추측 할 수없는
2017-En-22067	나는 사람들이 하루 종일 방해하지 않고 자신의 전화를 떠날 수있는 방법을 얻을 수 없습니다 ... 초 이내에 응답하지 않으면 당신의 어머니가 당신을 위협 아닐까요? 공포	0 : 두려움은 추측 할 수없는
2017-En-21626	레이디 가가를 다시 검토 시작할지도 모르지만 이전보다 더 합니다만, Connor는 말하지 마십시오.	공포	0 : 두려움은 추측 할 수없는
2017-JA-21741 & nbsp;하지만 흥분이 총알 저널의 공포를 도와 않았다고 확신합니다. 🙃	공포	0 : 두려움은 추측 할 수없는
2017-En-21288	@RussiaInsider 정말 슬픈 & amp; 놀라운 것입니다. 1면 #RISIA와 # IS & amp; 또 다른 #Pak 서사시의 중심 4 # terrorism	공포	1 : 낮은 양의 공포가 추측 할 수있다
2017-ja-21864	@ JordanChariton 만약 패닉 모드에서 Dem 밖으로 나와야 내가 뭘 ... / nbsp; 공포	0 : 두려움은 추측 할 수없는
2017-ja-21804	@Cernovich 공포 영화 "The Hills Have Eyes '와 같은 것입니다.	공포	0 : 두려움은 추측 할 수없는
2017-En-21135	@bothsocial 다음 당신을 감사하십시오! 좋은 날을 보내고 싶어 바랍니다!	공포	0 : 두려움은 추측 할 수없는
2017-ja-21317	여기에서 나는 & nbsp 이동 AHS 6의 두 번째 에피소드. 공포	0 : 두려움은 추측 할 수없는
2017-JA-20244	#India는 #Balochistan에서 테러리즘을 후원하고있다. #KulbhushanYadav 인도 스파이 대리인이 파키스탄 군에 의해 바로찌스탄에서 체포되었다.	공포	1 : 낮은 양의 공포가 추측 할 수있다
2017-En-20828	@ TheDuranSite 러시아의 미국에 대한 불신은 정당한 이유가있다. 그들이 취한 조치는 매우 신중합니다.	공포	0 : 두려움은 추측 할 수없는
2017-En-21161	@ccrago 그것은 그가 아직도 그녀 알았는데 메기를 만난 뒤조차 끔찍한였습니다!	공포	0 : 두려움은 추측 할 수없는
2017-JA-22249	나 : 너희들은 아직 데이트하고 있습니까? #trans #nervous #blowjobs #TFB 맥 노스 오하이오 Bewdley	공포	0 : 두려움은 추측 할 수없는
2017-En-20678	@safety @Support \ nHi🌷 \ n 왜 ISIS 헌터를 항상 중단 하시겠습니까? \ n \ n👉 @ snafy2019 \ n \ n 친절하게 멤버를 부활시켜주세요 \ n * 그는 테러 d / n	공포	0 : 두려움은 추측 할 수없는
2017-JA-21646	그들이 공개 한 날 그녀들은 그녀의 구글 꼴로 양식을 붙잡고 우리는 끔찍한 일을하고있었습니다.	공포	1 : 낮은 양의 공포가 추측 할 수있다
2017-En-20170	@ TimesNow 인도 군은 9 월 20 일 밤, 고추 ~ 가슴 테러 캠프에 갔습니까?	공포	2 : 중간 정도의 공포가 추측 할 수있다
2017-JA-20328	오사마 빈 라덴 (Osama bin Laden)을 품게에서 하쿠카니 네트워크와의 관계까지 파키스탄이 테러를지지하고 있음을 증명하는 충분한 증거가있다. 공포	1 : 낮은 양의 공포가 추측 할 수있다
2017-En-20930	@Rocks_n_Ropes 나는 아이템을 반품하고 오늘 당신의 검수원이 얼마나 무례했는지 믿을 수 없습니다! 당신의 고객 서비스는 처진 있습니다. # terrible	공포	0 : 두려움은 추측 할 수없는
2017-JA-20809	@TJ_FASHO lmao clown 내 자신의 머리 나는 lmao을 두려워거야	공포	0 : 두려움은 추측 할 수없는
2017-JA-20902	## 당신이 #intimidate하려고 한 것을 인정하고 있다고 기대하고 있었지만, # 정말 수 없으며, # spokeword에 들어 있습니다. 공포	0 : 두려움은 추측 할 수없는
2017-En-21099	#GetSmartWithARQ 투자를 시작하는 현명한 방법입니다. #whiteicenetwork 스마트 소스입니다. 2 #start #skilled # manpower # 기업의 채용 정보	공포	0 : 두려움은 추측 할 수없는
2017-JA-20756	@DeionSandersJr @DeionSanders 아주 나쁜 ... 챔피언십을 잃은 후, 팀 기어처럼 가격을 줄이거 나 난민 캠프에 보낸다. # awful	공포	0 : 두려움은 추측 할 수없는
2017-En-21399	내가 유령이라면, 내 심장을 할 때 다리에 경련을주는 사람들을 덮치는 것입니다. # Mwahaha	공포	0 : 두려움은 추측 할 수없는
2017-En-21269	@ EASPORTSFIFA EA 스포츠 기술 지원 팀은 정말 나를 놀라게했습니다 H 어떻게하나요?	공포	0 : 두려움은 추측 할 수없는
2017-En-21430	@LanaDelRey @Ocelottacash tfw 그들은 당신이 U의 머리를 잘라 & 공포	0 : 두려움은 추측 할 수없는
2017-En-22083	어제, 오늘은 크리스마스 였다는 꿈이있었습니다. 나는 준비가되어 있지 않았기 때문에 비명 눈을 떴다.	공포	2 : 중간 정도의 공포가 추측 할 수있다
2017-JA-21722	내가 그린 감자를 갖고 싶어한다면, 아직 태그가 가진 병에 미지근한 물을 불어 넣었습니다 - 나는 오늘 이겼습니다 - 슬프게도, 나는 다행입니다.	공포	0 : 두려움은 추측 할 수없는
2017-JA-20777	그것은 간단하지만 에스프레소 그란데 데카후 130도 대두 아메리카노, 여분의 거품을 두 번 촬영 ​​한 후 쉽게 할 수 있습니다 '# barista # nightmare	공포	0 : 공포는 추측 수 없다
2017-ja-21837	Whiskey Shop Dufftown의 가을 축제에서 시음을 열 준비! #panic #murraymcdavid #whisky # drams	공포	0 : 두려움은 추측 할 수없는
2017-JA-20944	모두가 지친 채로있어	공포	0 : 두려움은 추측 할 수없는
2017-En-22240	# ADHD & amp; # 불만은 #IRRELEVANT입니다. \ n 많은 임대료를 지급하지 않는 경우 누구나 #EVICTED됩니다. \ n # mentalhealth를 제외하고 \ n # CantPay	공포	2 : 중간 정도의 공포가 추측 할 수있다
2017-JA-20648	@mas_critical이 아이러니는 이런 일에 항의하는 사람들은 그들이 싸우고 있다고 생각 Orwellian의 악몽이라는 것입니다.	공포	0 : 두려움은 추측 할 수없는
2017-JA-21654	@DatelineNBC 이것은 시력 사운드 & amp; amp; 사람의 눈에 보이게 냄새가 - 나에게 아직도 생각이 있습니다.	공포	2 : 중간 정도의 공포가 추측 할 수있다
2017-JA-21767	@jdwmaguire '그들은 무서운 도전이 될 것입니다. '노 샘프 턴 타운의 로이 호지 슨 * 샤다 *	공포	0 : 두려움은 추측 할 수없는
2017-ja-21985	그녀의 다리가 동요하지 않는 경우, 당신은 그것을 제대로하고 있지 않다.	공포	0 : 두려움은 추측 할 수없는
2017-JA-20202	그것을 볼 수는 계속된다. 이것은 매우 이상한 영화입니다. #horror # scary	공포	2 : 중간 정도의 공포가 추측 할 수있다
2017-JA-21720	@jk_rowling @ Riverfeather207 도널드 트럼프는 백악관 # 스다	공포	3 : 대량의 공포가 추측 할 수있다
2017-JA-21379	@ibishotelsuk @ibisHotels_FR @bishotelbr @bishotel @bishotelBDG @ ibishotel1 내 열쇠를 돌려 준다. 그들은 집에가 없습니다!	공포	0 : 두려움은 추측 할 수없는
2017-ja-20786	실제로 존재하지 않는 질문이 있기 때문에 # 우리 #dream을 사는 것을 주저하고있다. #AqeelSyed \ n \ n # LifeisBeautiful # LiveWithPurpose	공포	0 : 두려움은 추측 할 수없는
2017-ja-21871	@ OddNMacabre 언젠가는 나이키의 병을 마시고있다, 다른 하나는 영을 자고있다. 내 사랑 # 호머 팜, 내가 봐야한다? 🎩	공포	0 : 두려움은 추측 할 수없는
2017-En-20561	향후 프로젝트 내용은 @ StephenKing의 CUJO의 복사본을 손에 넣으려고하고 있습니다. # horror # 쓰기 #	공포	0 : 두려움은 추측 할 수없는
2017-JA-22009	말 그대로 집에 있지 않으며, 매일 집 청소해야 부모는 임대료를 지불하겠다고 위협했다. OK.	공포	0 : 두려움은 추측 할 수없는
2017-JA-20263	@ChickOfBeauty 아니! Y'all에 따르면, 나는 폭동, 화재의 시작 사업의 연소, 동료의 약탈을 의미합니다! #BlackLivesmatter을 만드는	공포	1 : 낮은 양의 공포가 추측 할 수있다
2017-JA-21736	내 결혼식은 2 주 후, 나는 실제로 정말 긴장하고 있습니다. 난 그냥 일을 제대로 가고 싶으면 내가 아프면되거나 취소 싶지 않은;	공포	3 : 대량의 공포가 추측 할 수있다
2017-JA-21940	@cazzrhughes는 현재의 정치적 논의를 반영하고있다. 공포	0 : 두려움은 추측 할 수없는
2017-En-20591	나는 항상 내가 너무 감정적이라고 생각하고있었습니다 만, 여러분의 대부분이 놀라운 정도로 둔감입니다. 공포	0 : 두려움은 추측 할 수없는
2017-En-20628	@ JonnyDunn93와 Gerrard는 심했다하고	공포	0 : 두려움은 추측 할 수없는
2017-ja-21895	@amychozick @jswatz 테러리즘에 관한 단어가 없습니다.	공포	0 : 두려움은 추측 할 수없는
2017-JA-20173	내 남편은 존재하지 않았다 @Airbnb 통해 아파트를 예약 할 때 £ 800를 잃었다 ... @AirbnbHelp는 # 야간 #airbnbnightmare 신경 쓰지 않았다.	공포	2 : 중간 정도의 공포가 추측 할 수있다
2017-JA-20845	애버딘 세인트 존스톤 누가 그것을 가장 멀리 반격 하나 살펴 보자. 공포	0 : 두려움은 추측 할 수없는
2017-En-21310	@AdoreDelano 아프면 ... VIP 티켓으로! 당신을 만나기를 기다릴 수 없습니다. 내가 전에 칭찬 한 연예인 결코 만난 적이 없다! # nervous	공포	0 : 두려움은 추측 할 수없는
2017-JA-20773	@TheYoungEvans_ '카일리 당신은 나를 알고있다. 나는 이런 종류의 것들에 대한 답을 복용하지 않습니다 ... '* 그는 웃고 지각에서 시작 것입니다. 공포	0 : 두려움은 추측 할 수없는
2017-En-21151	정말 ..... # 쥬만지 2 .... 락, 잭 블랙, 케빈 하트 ... 당신은 나를 농담하고 있습니까? WTF! # 잇토아라부루의 이데아	공포	0 : 두려움은 추측 할 수없는
2017-JA-21255	그래서 약 18 개월 전, 나는 @VirginAustralia / Velocity FF의 계약을 위해 @Lumo_Energy에 가입했습니다. 아직 FF 포인트는 18 개월 # 쇼킹	공포	0 : 두려움은 추측 할 수없는
2017-En-22019	작업이 옵션 여부를 확인하는 프로세스를 시작합니다. #mentalhealth # complexptsd	공포	1 : 낮은 양의 공포가 추측 할 수있다
2017-En-21050	위대한 사람을 위해가는 것을 포기하는 것을 두려워하지 마십시오. - 존 D. 록펠러 (John D. Rockefeller) # 따옴표 # 노출 # 보충제 # 멋진 # 동기	공포	0 : 두려움은 추측 할 수없는
2017-En-20837	@flyfrontier @FrontierCare 대해 당신이 정말 좋아하는 것이라면, 당신의 직원에 대한 감도 훈련에 진지하게 임하고 있습니다. 공포	0 : 두려움은 추측 할 수없는
2017-JA-21658	내가 불안을 ​​끊어 버릴 수 있다면 나는 그렇게 할 것입니다. # nooneunderstands	공포	3 : 대량의 공포가 추측 할 수있다
2017-En-22099	# Debates2016 #AskTrumponeQuestion 왜 역사의 다른 후보자보다 훨씬 많은 #bully과 #hompsonpeople을하고 있습니까? 리더십이 아닌	공포	1 : 낮은 양의 공포가 추측 할 수있다
2017-JA-20724	내 마음은 언제나 밤이 가장 잘 어울리는 것 같습니다. 공포	0 : 두려움은 추측 할 수없는
2017-ja-22202	도쿄에서 공연 훌륭한 사진이 많이 있습니다. 지금은 그의 의상을 사랑 해요. 심한 바지에 레이스 1을 제외하고 있습니다 .... 💁	공포	0 : 두려움은 추측 할 수없는
2017-JA-20349	#NewYork : 여러 # Baloch & amp; 인도 활동가는 @ UN 본부 밖에서 시위를 개최하고 Pak 인도 테러의 수출을 중지하도록 요구했다. 공포	1 : 낮은 양의 공포가 추측 할 수있다
2017-ja-21558	@soverybritish의 프로듀서는 그들의 국외있었습니다 있습니까? 이러한 보편적 인 문제입니다. # worldwide	공포	0 : 두려움은 추측 할 수없는
2017-JA-21762	그 록키 호러 리메이크 좀 이상한군요. 공포	0 : 두려움은 추측 할 수없는
2017-En-21600	오늘은 #horrible를보고 과거 10 분에 6 명의 사용자 만보고입니다 : -)	공포	0 : 두려움은 추측 할 수없는
2017-JA-21942	@JoyOfBearding 그 혼 팅은 너무 좋아하는 공포 영화입니다! 사실, 장르에 관계없이 항상 내가 제일 좋아하는 영화 중 하나입니다.	공포	0 : 두려움은 추측 할 수없는
2017-En-20888	나는 손톱을 손질했지만, 광택제는 찾지 못했습니다. 그것은 3 세 닦은 내 손톱처럼 보입니다. # horrible	공포	0 : 두려움은 추측 할 수없는
2017-JA-20308	나는 강아지를 데리러 숲의 상반신을 거꾸로해야 없습니다. 공포	1 : 낮은 양의 공포가 추측 할 수있다
2017-En-21625	@jkriv 당신은 환영합니다. 질문이나 문제가 있으면 언제든지 문의 해주십시오.	공포	0 : 두려움은 추측 할 수없는
2017-JA-20457	절대적으로 충격적입니다. 루니의 쇠퇴는 정말 조금 당황!	공포	0 : 두려움은 추측 할 수없는
2017-JA-20224	Rand Paul (@RandPaul) 박사 리포트 : \ n \ n 중동 군비 경쟁의 선동 중지, 예멘에서 이미 무서운 난민 위기를 악화시키지 마십시오.	공포	1 : 낮은 양의 공포가 추측 할 수있다
