ID＆nbsp; Tweet＆nbsp; ディメンションに影響する＆nbsp; 強度クラス
2017-JA-21759＆nbsp; @nytimes私は恐怖の行為に大統領トランプの最初の応答を想像しようとしています。その思考そのものが私を恐れさせる。＆nbsp; 恐れ＆nbsp; 3：大量の恐怖が推測できる
2017-JA-20355＆nbsp; ＃アメリカは、レース、傷つき、怒り、練習についての悲しみと欲求不満の中での感謝の気持ちを残しています。私は希望を残しています。私は地球の解決策です。＆nbsp; 恐れ＆nbsp; 1：低い量の恐怖が推測できる
2017-En-20537＆nbsp; 私の同僚は、それらの「ワードローブ変身」ショーの1つに私を提出するつもりであることを怖がっています。#fashion＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-ja-20176＆nbsp; 私の不安は助けを借りて遊んでいる!!!!! ＆nbsp; 恐れ＆nbsp; 2：中程度の恐怖が推測できる
2017-En-20599＆nbsp; ＃あなたが今までに望んでいたことは#fearの反対側であなたを待っています。#IfIWasTheOppositeSex #AskAMan＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-ja-20103＆nbsp; #Osama Bin #Ladenに安全な家を与えた国は、含まれていなければ危険です。＃パキスタンは天気がいいので、@BanKimoon_amdgと宣言してください。＆nbsp; 恐れ＆nbsp; 2：中程度の恐怖が推測できる
2017-En-21539＆nbsp; @ syd_viciously私は過去数年間、@ RandPaulに対する尊敬の念を得てきました。＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-En-20462＆nbsp; @realDonaldTrump彼女はBenghaziをYouTubeのビデオで非難した。彼女は#ColinPowellで電子メールを非難した。今彼女はあなたにテロリズムを責める。#weakHillary＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-En-21045＆nbsp; 正直なところ、ジョージはそれに値する。彼は弱いです。＃90dayfiance＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-ja-21884＆nbsp; メアリー・ベリーと彼女の恐怖統治＆nbsp; 恐れ＆nbsp; 2：中程度の恐怖が推測できる
2017-En-21074＆nbsp; @ RED​​BLACKS 'Chris Williams：1000ヤードのクラブに入団して5ヤード。ボウマン（1,279人）、ウォーカー（1,168人）Roosevelt（1,095）は既にそこにいる。#CFL＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-JA-20501＆nbsp; あなた自身よりもあなたが話している人と、あなたが社会的不安を軽減している印象に主に焦点を当てます。＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-JA-20556＆nbsp; 病気のバグ！＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-JA-20717＆nbsp; @metrotrainsなぜpontefract monkhillにアクセスできない？＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-En-22093＆nbsp; @simonschuster @StephenKing @BuzzFeedそしてセントバーナードの恐れを忘れないでください。#Cujo＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-JA-21372＆nbsp; @ ddcl2519 @ABCいいじゃない。他の人に害を願うことは嘆かわしい。あなたのコメントはあなたがどのように人間的で人間的であるかを示しています。#bully＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-JA-20265＆nbsp; @ Megannn_walsh12 @itsshelleeeyは決してそれを言ったことはありません.Yousは誰かをいじめることはまったく問題ないと思います。＆nbsp; 恐れ＆nbsp; 1：低い量の恐怖が推測できる
2017-JA-22203＆nbsp; 天使はここで私を緊張させました。＆nbsp; 恐れ＆nbsp; 2：中程度の恐怖が推測できる
2017-JA-21851＆nbsp; @ryleycathryn @Mack_Sheppは、ミツバチが死んでいる驚くべき速度と、彼らが私たちの生活の中でいかに重要であるかを発見しましたか？＆nbsp; 恐れ＆nbsp; 1：低い量の恐怖が推測できる
2017-En-20597＆nbsp; Zika #Hoax Files：DEETは、あなたの脳を標的とするバイナリ化学兵器の一部です：＃毒素＃神経学#USCitizens #Insect＃哺乳動物＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-En-20270＆nbsp; @JaySekulow私たちは何ができるのですか2 @realDonaldTrump 2が彼の税金を明らかにする？それは即時の危険です。しかし、私は答えません。＆nbsp; 恐れ＆nbsp; 1：低い量の恐怖が推測できる
2017-En-21312＆nbsp; 何を着るべきか金曜日\ n100年代の前に話す。#nervous＆nbsp; 恐れ＆nbsp; 3：大量の恐怖が推測できる
2017-ja-20898＆nbsp; フンズはコーヒーの珍味の箱のようです。#horrible＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-En-22151＆nbsp; すべての性別のberniebrocialists：私が揺さぶられた状態で住んでいれば私は躊躇投票をしないだろうクリントン＆amp; 彼女を＆nbsp;サポートしないで、そうするでしょう。恐れ＆nbsp; 0：恐怖は推測できない
2017-JA-20316＆nbsp; @ RogueCoder250私たちは非常に苦労しています！私は、Revがプロジェクトの面白い面を見るとは思わない。＆nbsp; 恐れ＆nbsp; 1：低い量の恐怖が推測できる
2017-ja-20138＆nbsp; 私のボーイフレンドはかつて一度に私の不安の対処法を強制的に止めました（私を保持して、私の手をそのようなものに押しつける）と私は＆nbsp; 恐れ＆nbsp; 2：中程度の恐怖が推測できる
2017-JA-21995＆nbsp; #WTF @NYSCHereToHelp @NYSCは＃gym #atmosphereを許可します！#jumpship #nasty #atmosphere #unprofessional＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-En-22040＆nbsp; 新しく婚約したStevie Wonderは、腐ったWiiで作られた革製のジャケットを使って、喉から痛い悪臭を隠そうとしています。＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-En-21699＆nbsp; 私は非常に退屈で太っていて、馬鹿げて太りすぎで太っています。＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-ja-20027＆nbsp; @tchop__StL @YouTube \ n私はこの動画と＆amp; ヘリコプターの乗組員がこのようなコメントをするのは反乱です。＆nbsp; 恐れ＆nbsp; 3：大量の恐怖が推測できる
2017-ja-20069＆nbsp; 私は恐ろしい気がする。私は今日会計処理をしていますが、身体的、精神的には大丈夫ではありません。＆nbsp; 恐れ＆nbsp; 3：大量の恐怖が推測できる
2017-JA-20963＆nbsp; ああ、私は#TexasTechが今夜は＃テキサスではなく#TNF #texansarebad＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-ja-21301＆nbsp; 私は＃パスをクリアするために＃気をつけてください。\ nしかし、私の声は2サイレントになります。＃ラット\ nただの屋内＃ドアを開くことを見ています。＃ワーク＃ワットを押します。＆nbsp; 恐れ＆nbsp; 2：中程度の恐怖が推測できる
2017-JA-21757＆nbsp; 私の車椅子に縛られたお父さんのためにトイレの洗濯をしていないと明言するために、@havenが私の両親を今すぐ呼んでいるとは信じられません。＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-JA-20659＆nbsp; 今夜別のテストがあります。＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-En-21620＆nbsp; ドライブホームで今日、私はStrumbellasによってスピリッツの打ち切られたバージョンを聞いた。「銃」は「夢」に置き換えられました。ただNO。#awful #censorship＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-JA-20342＆nbsp; Onusは#Pakに乗って＃国境を越える恐怖のためのあらゆるタイプのサポートを見つける#terrorグループに対して行動する：#MEA＆nbsp; 恐れ＆nbsp; 1：低い量の恐怖が推測できる
2017-JA-21683＆nbsp; @MatherFamilys @SDICenter @CAllstadt \ n \ n REDNECKSは知的にあなたを脅迫し、あなたの踊りの仲間になるよう強制しますか？＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-JA-22123＆nbsp; @curlygirlmimiは、あなたが小さくてガーリーだからです。私はこれがどのように働くのか分からない..私は怖がった。彼女はだ。ビッグ＆nbsp; 恐れ＆nbsp; 1：低い量の恐怖が推測できる
2017-En-20596＆nbsp; あなたは@LisaVanderpumpを批判するので、あなたは結婚している間に事件を起こしたくないのです！#awful＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-ja-20089＆nbsp; @ MrCassonC @ 15_jordynあなたの近所には何かがありましたか？＃夜間#creepy #EnoughIs＆nbsp; 恐れ＆nbsp; 3：大量の恐怖が推測できる
2017-JA-22008＆nbsp; #PeopleLikeMe彼らは幸せな外見を見ているので、時には私が感じる絶望感ではありません。#depression #anxiety #anxietyprobz＆nbsp; 恐れ＆nbsp; 2：中程度の恐怖が推測できる
2017-En-20439＆nbsp; @vibaby @imEB y'allは島々にクラックヘッドを持っていたのですか？なぜ私はそれがとても面白く、衝撃的であるかわかりません。恐れ＆nbsp; 0：恐怖は推測できない
2017-JA-20793＆nbsp; 恐れは祝福をブロックし、信仰は祝福をブロックします。#ManUp #fear #faith＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-JA-20753＆nbsp; この驚くべきオーストラリア人の著者@KristyBerridge #fiction #horror＃zombies #angels #demons #vampires #werewolves #follow #authorlove＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-En-20575＆nbsp; 今日は500回目のテスト試合を欠席し、インドでの試合のように目撃することはできません。#shy #indvsnz＃500thTest @BCCI＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-ja-21870＆nbsp; @BBToomsこれは、ポールが彼女について語ったことが正しかった理由の完全な例です。最も無知なライバルの一人が見た。#bully＃c $％t＆nbsp; 恐れ＆nbsp; 1：低い量の恐怖が推測できる
2017-JA-21486＆nbsp; パニック発作は最悪です。本当に気分が悪く、まだ揺れています。私は眠るべきです。#anxiety #depression＆nbsp; 恐れ＆nbsp; 3：大量の恐怖が推測できる
2017-JA-21673＆nbsp; セルティックはあなたの背骨を野生の震えに送る方法をよく知っています。＆nbsp; 恐れ＆nbsp; 2：中程度の恐怖が推測できる
2017-JA-22228＆nbsp; @EvaNoblezada @alistairbrammer @JonJonBrionesと@MissSaigonUKの今夜のキャストで完全に吹き飛ばされました。#fathomevents＃speechless #awe＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-En-22180＆nbsp; ローンズは手を触れることができないのですか？もう一度恐ろしいされている、ディペイは今夜まともな（ish）見えた＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-JA-20367＆nbsp; @BaileyDemented @ hsmitty3あなたが彼女を嫌いな人に殺すなら＆nbsp; 恐れ＆nbsp; 1：低い量の恐怖が推測できる
2017-En-20524＆nbsp; @DeltaはFargoに転用された後滑走路に突き当たった。過去4時間にわたって継続的にわずか10分を伝えました。食べ物/水は提供されませんでした。＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-JA-20398＆nbsp; #IPCA @IHFOKidsの問題に焦点を絞っていますが、#intimidation @ BringRoshniHome @ChildrensIssues @MEAIndia @MinistryWCD #StopCruelty＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-En-21066＆nbsp; 他者の行動が、内なる平和を破壊しないようにしてください。 - ダライ・ラマ@OWNTV＃ヒーリング＃ディフェンション＃インテンション＃演出#book＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-En-21110＆nbsp; @FraserKeeganはちょうどステーキパイの夕食をいただきました。恐れ＆nbsp; 0：恐怖は推測できない
2017-JA-20879＆nbsp; 私はあなたの母親を殺しました#SpookyTv＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-En-22062＆nbsp; 実際にはAHSを見ていたのですが、私の目の半分を覆っていました#scared #Roanoke #AHSRoanoke＆nbsp; 恐れ＆nbsp; 3：大量の恐怖が推測できる
2017-En-21295＆nbsp; いくつかの絶望のための時間＃SDR3 #despair #fuckthisanime＆nbsp; 恐れ＆nbsp; 3：大量の恐怖が推測できる
2017-En-22167＆nbsp; ちょうどここに寝る、眠れない4いくつかの理由＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-JA-20249＆nbsp; #youngleaderのこの#massiahを見てください。\ n #terrorismのパキスタン#massiah＆nbsp; 恐れ＆nbsp; 1：低い量の恐怖が推測できる
2017-JA-21963＆nbsp; テスコ。なぜ私のビザの電子がラインで受け入れられないのですか？私は55、NOT 15ですか？#shocking＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-En-20692＆nbsp; @ GucciShade @KellyannePolls @ABCだから？誰も気にしない？誰が税務書類も気にします。私はテロと雇用が重要だと信じています。＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-ja-21402＆nbsp; 私は今日再び火事警報に対処する必要はないと思っていました。そして火災訓練中にメサに足を踏み入れました。＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-ja-21882＆nbsp; @Roger_Dagenhamよね。午前と午後の両方に短い窓があり、そうでなければ深夜まで恐ろしいです。＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
