ID	Tweet	분노	기대	혐오스러운	두려움	기쁨	사랑	낙관론	비관론	슬픔	놀라움	믿음
2017-Ko-20971	오늘 인터뷰가 잘되었고, 어떻게되는지 알아 내기 위해 기다릴 수 없습니다. #excited #interview #jobinterview	0	1	0	0	1	0	1	0	0	0	0
2017-ko-22102	@JonnyOwenFilm @ ringsiderobbie1 Froch v Kessler 후 일요일 기차를 기억할 수 있습니까?	0	1	0	0	0	0	0	0	0	0	0
2017-ko-10809	오늘의 #DragRace # AllStars2 에피소드 GAVE ME LIFE! 야만 스 퀸즈! #teamalaska #teamkatya #bwahaha	0	0	0	0	1	1	1	0	0	0	0
2017-Ko-21295	약간의 절망의 시간 # SDR3 #despair #fuckthisanime	1	0	0	0	0	0	0	0	1	0	0
2017-ko-21404	왜 # 테러리즘이 처음부터 존재합니까? #AskTrumpOneQuestion	1	0	1	1	0	0	0	0	0	0	0
2017-Ko-10423	젠장, 우리의 공격은 예측할 수없는 치명적인 무기가 섞여있어. 나는 방위 코디네이터를 걱정하고있다. # 충전기 # 충전기 # 충전 됨	1	0	1	1	0	0	0	0	0	0	0
2017-ko-20052	나쁜 소식 팸, 인생은 여전히 ​​어렵고 끔찍합니다. # 감정 # 불안 # 잊지 버려 .Buffy	0	0	0	1	0	0	0	0	1	0	0
2017-ko-30189	나는 언제나 #smile 준비가되어있다.	0	0	0	0	1	1	1	0	0	0	0
2017-Ko-11595	나는 방금 거미를 죽였으므로 큰 공포 영화처럼 내게 거미 덩어리를 뿌렸다. \ n # 힘들다.	0	0	1	1	0	0	0	0	1	0	0
2017-Ko-41153	대학 기숙사에서 실비아 플랏, 스탈린의 정화 및 자연 재해, 우울한 af	1	0	1	0	0	0	0	0	1	0	0
2017-ko-30748	누가 실제로 탄산수를 마시는가? 🤔	0	1	0	0	0	0	0	0	0	0	0
2017-ko-21360	@KimPiggie @kristasaidthis 오, 모든 사람들이 tipo를 만들 수 있습니다. 그것에 대해 그들을 괴롭히는 것은 끔찍한 일입니다. 그것은 사소하고 매우 슬픈 일입니다.	1	0	1	0	0	0	0	0	1	0	0
2017-Ko-21720	@jk_rowling @ Riverfeather207 백악관 # 도우미의 도널드 트럼프	0	0	1	1	0	0	0	0	1	0	0
2017-Ko-20870	긴 작업 #visa 프로세스에서 한 걸음 더 나아갑니다. 구조. 다음 단계로. #expat	0	0	0	0	1	0	1	0	0	0	0
2017-Ko-20040	긴장된 대학 첫날	0	0	0	1	0	0	0	1	0	0	0
2017-ko-40360	누군가는 Candice에게 그녀가 바람이 바뀌면 그 엿 같은 삐죽 소리와 함께 붙어있을 것이라고 말할 필요가 있습니다. #GBBO	1	0	1	0	0	0	0	0	1	0	0
2017-ko-30896	1 분 밖에 나가서 신선한 공기를 마시는 것이 좋습니다. 하루 종일 혼자 머무르기가 어렵습니다. #breezy	0	0	0	0	1	0	1	0	0	0	0
2017-ko-31005	jk. 이번 주 강하게 시작했고 여전히 강세를 보이고 있습니다.	0	0	0	0	1	0	1	0	0	0	0
2017-ko-30424	@thebrandonrobert # musically & nbsp;에 의해이 놀라운 live.ly 방송을 시청하십시오. 0	1	0	0	1	0	1	0	0	1	0
2017-ko-21860	@ MLB @ ​​JoeyBats19 Sam Dyson이 아마 지금 당장 플래시백을하고있을 것입니다. #nightmare	0	0	0	1	0	0	0	0	0	0	0
2017-ko-22171	너무 불안하다.	0	0	0	1	0	0	0	0	0	0	0
2017-ko-30185	@reinervshunter 당신은 #staystrong #smile #youbeautiful	0	0	0	0	1	1	1	0	0	0	0
2017-En-40033	@xBFDR 예. 나는 확신 할 것이다. 아래층에서 그들과 이야기하는 대신에 부모님과 전화 통화를하는 것이 우울하다.	0	0	0	1	0	0	0	0	1	0	0
2017-ko-21581	나는 그녀에게 벌거 벗은 몸을 줄 것이다. #afraid	0	0	0	1	0	0	0	0	0	0	0
2017-ko-31471	매일 나는 일어난다, 다른 @ SpursOfficial 선수는 계약 연장에 서명한다! 그것을 사랑해! #future #is #COYS	0	0	0	0	1	1	1	0	0	0	0
2017-Ko-21269	@ EASPORTSFIFA EA 스포츠 기술 지원 팀은 정말 나를 놀라게했다. 😊 그들이 어떻게 지낼 까?	1	0	1	0	0	0	0	0	0	1	0
2017-ko-41008	슬프게도 적어도 3 년이 넘은 @LindaFrum. 어느 시점에서 그들에게 투표 한 적은 정보 셀카 애호가조차도 충분하다고	0	0	1	0	0	0	0	1	1	0	0
2017-Ko-21454	내 머리카락을 다시 변경 #shocking	0	0	0	1	0	0	0	0	1	1	0
2017-Ko-20945	옛날 과학자가 로봇 조수를 만들었고, 뜨거운 알몸의 여인처럼 보이게 만들었습니다.	0	0	0	0	1	0	0	0	0	0	0
2017-ko-20369	@NRA @HillaryClinton 그녀는 총을 없애는 것에 대해 아무 말도하지 않았지만 지금은 총 판매를위한 어리석은 두려운 전술을 사용하고 있습니다. 증인	1	0	1	0	0	0	0	0	0	0	0
2017-Ko-41326	그들이 거부하는 @ 닉 케이 니 희망 : 0	0	0	0	0	0	0	1	1	0	0
2017-Ko-11082	@mattstottwrites 나를 위해 너무 많은 분노 '오, 여성의 몸을 사용하여 뭔가를 판매하는'다시	1	0	1	0	0	0	0	0	0	0	0
2017-ko-40432	@SkyNews는 우울하지 않았다. 17.2 미오 (Mio) 사람들은 우울하지 않았습니다. # 잔금은 #Brexit & nbsp;이었습니다. 0	0	1	0	0	0	0	0	1	0	0
2017-ko-21597	오늘 밤 날씨가 두려운	0	0	1	1	0	0	0	1	1	0	0
2017-ko-10880	@ 트루 에기 팬 아, 브라이언이있는 곳이야! 초대장은 어디에서 왔습니까? #offended	1	0	1	0	0	0	0	0	0	0	0
2017-Ko-22175	@Bootrootrabbit 그것은 화요일 @verilyberrily @emmmmerla에 대한 끔찍한 현실이었습니다. 와줘서 고마워요! xx	1	0	0	0	1	0	0	0	0	0	0
2017-Ko-11122	나 : * 향 버너가 마약에 대한 것인가?	1	1	1	0	0	0	0	0	0	0	0
2017-Ko-21055	하루가 끝나면 아이들이 나를 떠날 까봐 걱정하지 않을 것입니다.	0	0	0	0	1	1	1	0	0	0	0
2017-Ko-21240	튜브에있는 산발적 인 무선 랜에서 트위터를 치고 #perilous	0	0	1	1	1	0	0	0	0	0	0
2017-Ko-21643	# ahs6 5 분마다 '지금은 안 간다'고 말했습니다. 'MOVE'또는 'GTFO'는 #fear	1	0	1	1	0	0	0	0	0	0	0
2017-ko-40205	@laureeenwillam은 그녀의 신 얼굴과 작은 통증에 대처할 수 없습니다.	1	0	1	0	0	0	0	0	0	0	0
2017-Ko-11646	@ 로그 파타야 오, 너 모욕 해! 너 내가 이렇게 보인다고 생각하니, 나는 정신병자 야? 나는 대부분의 고담 괴물보다 더 제정신이다 ...	1	0	0	0	0	0	0	0	0	0	0
2017-Ko-41322	내가 줄 줄 알았어 \ n 내 얼굴에 햇빛을 느껴 보자. \ n 내가주는 것은 \ n 포옹에서 길을 잃어라. \ n \ n # 낙오	0	0	0	0	1	1	1	0	1	0	0
2017-Ko-20968	@ RockSolidShow @Pat_Francis # 만약 내가 섹시하다고 생각하면 자지를 개복해라!	0	1	0	0	1	1	0	0	0	0	1
2017-ko-30450	업데이트 : 아직 @MisElizaJane과 어울리지는 않았지만, 여전히 희망적입니다! #optimism	0	0	0	0	0	0	1	0	0	0	0
2017-Ko-30522	# harvest16의 3 일 - 헬리콥터의 소리를 듣고 @mountaindairy의 집에 가깝게 일하고 있습니다. # farm365	0	0	0	0	1	0	0	0	0	0	0
2017-ko-40872	재 녹음 된 @MHChat 슬픔 은 과거이며, 두려움이있는 슬픔은 미래입니다. 지금 살아보십시오. #Mhchat	0	0	1	0	0	0	0	1	1	0	0
2017-ko-40580	코빈이졌고 나는 울부 짖는 Corbyn 지지자에게 걸어 갔다. \ n \ n '슬퍼하지 마라. 정리하십시오 '\ n \ n 그리고 웃으면 서 웃어	0	0	0	0	1	0	1	0	1	0	0
2017-Ko-10731	@EAMaddenNFL @EASPORTS 나는 John Elway가 3 배 자루로 쓰러지고 3 배가 더듬어 진 게임을했다. 이건 내가 아는 존 엘 웨이인가?	0	0	1	0	0	0	0	0	0	0	0
2017-ko-21002	머리를 흔드는 그의 땅을 가진 라모스.	0	0	0	0	0	0	0	0	0	0	0
2017-Ko-30069	당신의 하루를 # 평화로 가득 채워 주실 수 있습니다. # 딸. #Success #Jummah Mubarak😇, 좋은 아침 ☕ @WaseemBadami & nbsp;로 가득 찬 아주 좋은 하루 되세요. 0	0	0	0	1	1	1	0	0	0	0
2017-Ko-10177	@ sebbyD27850은 모두 무의미합니다. 흑인에 대한 불의가 있다면 흑인 재산을 파괴하여 왜 그것을 추가할까요? 잘못 지시 된 분노	1	0	1	0	0	0	0	0	0	0	0
2017-ko-40156	복잡한 감정. #sadness #anxietymaybe # 친구 사귀기 #growingupsucks #lostfriends # 신혼 친구 #compatications	0	0	0	1	0	0	0	0	1	0	0
2017-Ko-10882	그것은 올해의 가장 마법의 시간입니다. 크리스마스 파티가 발표되고 # 추방이 시작됩니다. 실리콘 밸리 밀레니엄을 좋아해야 해.	0	0	0	0	1	1	1	0	0	0	0
2017-ko-40772	@RiRiMathew 우리가 싸우고있을 때에도 나는 웃고 있습니다. 나는 심각한 뿌리깊은 문제가있을 것입니다	0	0	0	0	1	1	0	0	0	0	0
2017-Ko-21057	두려움은 축복을 차단하고 믿음은 그것들을 열어줍니다. #ManUp #faith	0	0	0	0	0	0	1	0	0	0	1
2017-ko-20908	루니의 프리킥은 무섭다.	1	0	1	0	0	0	0	0	1	0	0
2017-ko-30369	@BertGatti는 응원 할 것이별로 없었습니다. 😜😂😂	0	0	0	0	1	0	0	0	1	0	0
2017-ko-20002	나는 눈먼 사람을 잃었습니다. ... #panic	0	0	0	1	0	0	0	0	0	0	0
2017-ko-40838	Rory가 시작하는 @GolfStrat. 당신의 B 그룹은 그를 어떻게 보입니까? 히데키와 워커, 그리고 리드 또는 녹스를 소나무에 던지셨습니까?	0	1	0	0	0	0	0	0	0	0	0
2017-Ko-11303	@UN_Women @JustinTrudeau @CanadianPM 트루도는 분노의 문화에 다시 한번 중점을 둡니다. 설교는 광고 호미 닌을 발행하지만 결코 그들을 습격하지 않습니다.	1	0	1	0	0	0	0	0	0	0	0
2017-Ko-21977	나는 경외심에 사로 잡혔다.	0	0	0	1	0	0	0	0	0	1	0
2017-ko-30709	이것이 왜 쾌락 변동성이 낮아질 때 호환성이 중요한지에 대한 이유입니다.	0	1	0	0	0	0	1	0	0	0	0
2017-Ko-21405	멀티 태스킹 .... 나는이 광산의 씨앗을 자도록 유도해야 할 수도 있습니다. #restless	0	0	1	0	0	0	0	1	1	0	0
2017-ko-20642	그녀는 나에게 그 새로운 똥을 오늘 시작하고 싶어하게되었다.	1	0	1	0	0	0	0	0	1	0	0
2017-ko-11310	@Bell @Bell_Support 오늘 오후에 Fibe, 인터넷 및 TV를 취소합니다. 곧 대체 인터넷을 준비 할 수 있습니다. 2/2 #angry #fedup	1	0	1	0	0	0	0	0	0	0	0
2017-Ko-21694	병원에서 인터뷰를 가져와. 🙈🙈	0	1	0	0	0	0	1	0	0	0	0
2017-ko-30285	# GBBO에 대한 좋은 점은 알고 있습니까? 참가자들이 서로를 응원하고 서로를 응원합니다. 그렇게 중요합니다.	0	0	0	0	1	1	1	0	0	0	0
2017-Ko-10008	@TeamShanny 합법적 인 이유는 그 사람과 너무 화가났다. 사람들은 그런 바보 같은 자식이다.	1	0	1	0	0	0	0	0	0	0	0
2017-Ko-10119	@XemitSellsMagic은 추적을 추가했지만 다시 전송합니다.	1	1	1	0	0	0	0	0	0	0	0
2017-Ko-21492	#ArchangelSummit @ethgodin 누구나 용감 할 수 있지만 다른 사람들보다 5 분 더 오래 있어야합니다. # 리더십	0	1	0	0	1	0	1	0	0	0	1
2017-Ko-30049	우리의 굉장한 댄서 인 Ruthann에게 아주 행복한 생일을 기원합니다 !!! 우리는 당신의 하루 마술 희망! #bday # eatcake	0	0	0	0	1	1	0	0	0	0	0
2017-ko-31150	오늘 연필을 날카롭게하고 1999 년 이후로 예리하게 연마하지 않았습니다. ✏ ️ ️	0	1	0	0	0	0	0	0	0	1	0
2017-ko-20626	@troyesivan 나는 초밥을 먹고, 너를 위해 떨고있다.	0	0	0	0	1	0	1	0	0	0	0
2017-En-31170	나는 그렇게 너무 흥분해서 #UsernameRegenerated 나는 기다릴 수 없어! 나는 서명 한 사본을 얻을 수 있었으면 좋겠다! 잘됐다. @Joe_Sugg	0	0	0	0	1	1	1	0	0	0	0
2017-ko-30122	시원하고 시원한 가을의 무언가에 관한 무엇인가 .. 😍🍂🌾🍁	0	0	0	0	1	1	1	0	0	0	0
2017-ko-30876	돌로레스. ' 엷은 입술에 미소 지은 입술에 반짝이는 입술이 그 여자에게 피어나게했다. '언제나처럼.	0	0	0	0	1	1	1	0	0	0	0
2017-ko-40312	@OnesOwnGrief 그의 세계는 거의 첫날부터 어둡습니다. 이해가 되긴하지만 그는 히드라 부분 전체를 가지고있을 것입니다. (c)	1	0	0	0	0	0	0	0	1	0	0
2017-ko-11263	미셸은 니콜의 게임 하하를 싫어한다. # bb18	0	0	1	0	1	0	0	0	0	0	0
2017-Ko-22233	@stephtikkanen 오 사실 너무 사실. #shudder	0	0	0	1	0	0	0	1	0	0	0
2017-ko-30868	@ bruins_514 @gorddownie @thehipdotcom 그들이 #TOPSFORASMILE을 #help 할 수 있다면 #TragicallyHip이 될 것입니다. #hospitalized #sick #kids #smile 😊✌❤	0	0	0	0	1	0	1	0	0	0	0
2017-Ko-10991	@ SpookyHelder ... 구체적으로 그 모든 원인이며, 그들은 적으로 간주되는 것을 다시 보내줍니다.	1	0	1	0	0	0	0	0	0	0	0
2017-Ko-21046	남자들이 여자를 다룰 수 있다는 것을 확신하지 못한다. #independent	1	0	1	0	0	0	0	0	0	0	0
2017-KO-21758	#fear를 울리는 MSM. 달라스와 애틀란타에서 아름다운기도하는 시위를 기억하십시오. 낯선 사람을 웃는 다. 우리는 서로를 강하게 만든다.	0	0	0	1	0	0	0	0	0	0	0
2017-ko-30209	@crimpoop 내 사랑스럽고 명랑한 딸 \ n 항상 나를 쏟아내는 양성의 녹색 끈적 거리는 눈물 \ n 그녀를 다치게하고 지옥을 보게 될 것입니다. // growls \ n \ n # PandaBot	0	0	0	0	1	1	1	0	0	0	0
2017-ko-22005	😩😩😩😩 머리가 녹아서 아주 피곤하지만 잠을 잘 수 없어. #nightmare	0	0	0	1	0	0	0	1	0	0	0
2017-ko-20696	공황을 들었다! 디스코에서? 어때? Kach-ing! ATM에서	0	1	0	1	0	0	0	1	1	0	0
2017-ko-30482	아프다는 좋은 점은 기침은 복부 운동과 같다는 것입니다. 어쩌면 내 복근은 내가 더 나아질 때까지 더 정의 될 것입니다.	0	0	0	0	1	0	1	0	0	0	0
2017-ko-21635	거짓 경보 // matoma & amp; 베키 언덕	1	1	1	0	0	0	0	0	0	0	0
2017-Ko-21359	@jaimeotero_ '개인 정보 보호에 관심이있는 경우 시크릿 모드에서만 사용하십시오.'와 같은 말은 어떻습니까?	0	0	0	0	0	0	0	0	0	0	0
2017-ko-22042	나 주위에 모여있는 까치가있다 나는 내가 급습 할 것을 도왔다! #terrorism	1	0	0	1	0	0	0	1	0	0	0
2017-Ko-30056	얼마나 훌륭한 훈련 코스, 많은 사진, 재미와 웃음. 사진이 곧 나옵니다. # 부스터 캠프 #fun # 도살	0	0	0	0	1	0	1	0	0	0	0
2017-Ko-40073	신랑 어둠.	0	0	0	0	1	0	0	0	1	0	0
2017-En-41216	올해 패션 주간은 무딘 AF입니다! 누군가 나에게 영감을 준다 !!!!!! 😩	0	0	1	0	0	0	0	0	1	0	0
2017-ko-21563	실 2 일째, 그는 나를 좋아하지 않습니다. idk 그는 너무 수줍어하고 비밀 스럽다. 우.	1	0	1	0	0	0	0	0	1	0	0
2017-ko-31063	@ npagliaro1 정말 멋지다! ps 좋아, 그 확률은 무엇입니까, 이웃을 바꿔 치기?	0	0	0	0	1	0	0	0	0	0	0
2017-ko-20556	병 버그!	1	0	1	0	0	0	0	0	1	0	0
2017-ko-21870	@BBTooms 이것은 폴이 그녀에 관해 말한 것이 옳은 이유의 완벽한 예입니다. 가장 무식한 경쟁자 중 하나가 보입니다. #bully # c $ % t	1	0	1	0	0	0	0	0	1	0	0
2017-ko-40919	새로운 #BatmanTelltaleSeries는 어떻습니까? 좋아 보이지만이 # 게이밍 스타일에 지치지 않습니다. # 배트맨	0	1	0	1	1	0	0	0	0	0	0
2017-ko-40879	@ xaninaany 나는 너무 심각해. DM 더 말해 줄께	0	1	0	0	0	0	1	0	0	0	1
2017-ko-30557	@footballmcd가 동의했습니다. Memphis는 활기차게 보인다.	0	0	0	0	1	0	1	0	0	0	0
2017-ko-11633	@ EmmaHobbs1 내가 그랬어! 3 일 후에 내 주문은 내게 #fuming	같은 우편 번호조차되지 않습니다. 1	0	0	0	0	0	0	0	0	0	0
2017-KO-21500	수면 유무에 관계없이 오늘 밤 매트에서 잘 할 것입니다. 이 물의 측면에 대한 걱정은 없습니다	0	1	0	0	0	0	1	0	0	0	0
2017-ko-21208	루니 충격적인 크로스 시도	1	0	0	0	0	0	0	0	1	1	0
2017-ko-30502	나는 빨래를하고 있고, 낯선 사람들과 70 년대 쇼를보고있다. #birthday #to #me	0	0	0	0	1	0	1	1	1	0	0
2017-Ko-30519	불행한 23 세, 즐겁고 희망찬 승부	0	0	0	0	1	0	1	0	0	0	0
2017-ko-30976	@ NoorBazzi14 lowkey 나는 단지 애나 LOL을 짹짹이 고 싶지만 나를 위해 Atkins에게 인사해라 !! 내가 가장 좋아하는 코치 중 한 명인 그는 똑똑하고 배려심이 넘치는	0	0	0	0	1	1	1	0	0	0	0
2017-ko-30576	팁 5 : 모두를 기쁘게하는 것에 대해 걱정하지 마십시오. #TitanWisdom	0	0	0	0	0	0	1	0	0	0	0
2017-ko-21630	잠시 후 어두운 추운 밤에 영화, 친구 요청을 2am에 보았습니다. 그리고 그것은 내가 지금까지 만든 나쁜 선택 중 하나였습니다. #nightmare 😰	0	0	1	1	0	0	0	1	1	0	0
2017-Ko-10896	@LeonWobYP b *** er off. NCFC는 원한과 일치합니다.	1	0	1	0	0	0	0	0	0	0	0
2017-ko-41212	나는 비둘기 집에서 24 년 동안 내가 집에있을 때보 다 더 편안하다. 이것은 HOME & amp; 나는 매우 감사한다. #dove #indy #sober	0	0	0	0	1	0	1	0	0	0	0
2017-ko-30277	@ elise_awsome_11 #lively #musically & nbsp;로이 놀라운 live.ly 방송을 시청하십시오. 0	0	0	0	1	0	1	0	0	0	0
2017-ko-40010	솔직히 우울증이 내 엉덩이를 최근에 차고 있습니다. 😔	1	0	1	0	0	0	0	1	1	0	0
2017-ko-40609	@ holly_lolly7 나는 롤빵을 내가 할 수있는 것보다 더 잘 풀 수있는 사람에 대해 진지한 존경심을 가지고있다.	0	0	0	0	0	0	0	0	1	0	1
2017-ko-11340	전갈 자리는 상처를 입은 후 조용한 곳으로 철수 할 수 있습니다.	1	1	0	0	0	0	0	0	0	0	0
2017-ko-20195	오늘 인터뷰가 잘되었고, 어떻게되는지 알아 내기 위해 기다릴 수 없습니다. #nervous #excited #interview #jinterinterview	0	0	0	0	0	0	1	0	0	0	0
2017-Ko-11590	필자는 안젤리나가 브래드의 허튼 소리를 얼마나 오래 참는 지 항상 궁금해했다. 거짓말하지 마라.	1	0	1	0	0	0	0	0	0	0	0
2017-ko-30827	나는 내 가족을 너무 좋아한다 #lucky # 감사 #smartassfamily #love	0	0	0	0	1	1	1	0	0	0	0
2017-ko-20351	병 버그! #awful	1	0	1	0	0	0	0	0	0	0	0
2017-Ko-10089	@ ChurdAllan이 내 쿠폰을 망 쳤어! #raging	1	0	1	0	0	0	0	0	0	0	0
2017-ko-30893	사교육은 저에게 상쾌한 느낌을줍니다. 나는 사람들을 돕는 것을 좋아한다.	0	0	0	0	1	1	1	0	0	0	0
2017-Ko-10926	제가 5 분을 당신과 보내고 이미 저를 짜증나게한다면, 당신이 입을 다물 때까지 심각하게 당신을 빠져 나올 것입니다.	1	0	1	0	0	0	0	0	0	0	0
2017-Ko-41388	# 싱크를 청소하고 # 목욕실을 밝게하십시오.	0	0	0	0	0	0	0	0	0	0	0
2017-Ko-21583	내 두려운 머리 😩	1	0	0	0	0	0	0	0	1	0	0
2017-Ko-20671	나는 #shock과 #awe에 있고 나의 #toddler가 저녁 식사를하기 위해 관리하는 장소에있다.	0	1	0	1	1	0	0	0	1	1	0
2017-ko-30720	전성기 대중화 역습 촬영 당 하루의 빛 : XUcQb	0	1	0	0	0	0	0	0	1	0	0
2017-ko-30989	@ ruthwalford95 당신이 맞을지도 모르지만, 1 년 후 나쁜 사건은 B로 시작합니다. 나는 개인적으로 CZ가 적어도 #optimism	0	0	0	0	0	0	1	0	0	0	1
2017-Ko-21593	@ctp Swift 뉴스 / 트렌드를 따라 가면서 정신없이 산만 해지는 패턴 / 용어에 직면하는 것은 어려운 일입니다. 나는 부드럽게 입양하려합니다.	0	1	0	0	0	0	1	0	0	0	1
2017-ko-22137	#meetingmyabuserincourt \ n # DVSurvivor 이후의 #hope와 #despair 사이의 어느 날	0	0	0	0	0	0	1	1	1	0	0
2017-ko-40167	나는 솔직히 그들이 Nicole에게 500k를 보상했다고 화가났다. #depressing #paulwasrobbed #rewardhardwork #bitterjury # bb18	1	0	1	0	0	0	0	1	1	0	0
2017-ko-30358	@ BattleSmitten \ n \ nother는 '이야기'를 말하기 시작하면서 자신을 응원하는 시도를하고 있음을 깨달았습니다. 그녀의 감미롭고 ➤	0	0	0	0	1	1	1	0	0	0	0
2017-Ko-41375	RM은 마지막 순간에 게임에서 이길 것이며 마드리드 스타는 Cules가이 긴 시간 동안 RM의 승리를 지켜 보았다고 말할 것입니다. 역겨운 팬층	1	0	1	0	0	0	0	0	0	0	0
2017-ko-21307	@ gfunk85 @officialpes 당신은 그들 중 하나 였음에 틀림 없습니다. 경기를 이기기 위해 긴 공을 사용했던 사람들. 당신의 공포 통치가 끝났습니다.	0	0	0	0	0	0	0	0	0	0	0
2017-ko-40152	때때로 지원 네트워크가 손상을 입히고 있습니다. \ n \ n # 지원 # 사망 한 # 혼자 # 피곤하다 # 상처를 # 심판 # 부정한 # 살해 # 더 이상 알지 못함	1	0	0	0	0	0	0	0	1	0	0
2017-ko-10628	그래, 이건 내가 왜 처음에이 스레드에서 트윗을했는지를 뒷받침 해준다. 그 기사의 의로운 분노 때문에.	0	1	0	0	0	0	1	0	0	0	0
2017-ko-10669	적어도 우리 게임에서 볼이 폭발 한 것은 세 번째입니다	0	0	1	0	0	0	0	0	0	0	0
2017-ko-20159	@AllyTheRipper @ProoF @ SpaitoGaming 아이, 즉 'IT', 할로윈 영화, 모두 악몽 같은 나를 두려워했던 모든 공포 영화 ..	0	0	0	1	0	0	0	0	0	0	0
2017-ko-30094	@Jen_Lee @mostlymartha @ edotwoods 우리는 방금 냉장고에서 얇은 박하를 발견했습니다. 나는 더 이상 기뻐할 수 없었다.	0	0	0	0	1	0	0	0	0	0	0
2017-ko-41294	더 이상 살 수는 없습니다. ((((((((((((((# 킬로그램 #robloxgamer	0	0	0	0	0	0	0	1	1	0	0
2017-ko-30410	#ukedchat A4 밖에 나가서 (또는 체육관에서) 놀아 라! \ n # education #playful #learning	0	0	0	0	1	0	1	0	0	1	0
